"ID_Epic","issue_num","assignee","description","timeoriginalestimate","timeestimate","timespent"
"12422","928","JIRAUSER10700","3 issues :

-Protfolio  name  is missed

-Hijri DOB is missing 

-Display  issue Date on online application , 

When the Branch manager enters  to ""Online application""  from the ""Assign Application"" screen and click on (Exit and Accept) it redirect to Online ""Online application"" screen

 

 

!image-2020-12-18-10-06-26-200.png!

 

 

 ","14400","0","14400"
"12423","929","JIRAUSER10101",NULL,"14400","0","3600"
"12424","930","JIRAUSER10101","TESTS:
 * ajouter col dans la table : (/)

 * 
 ** user : OPERATION
 ** user : MANAGMENT
 ** user : CUSTOMER
 * Ajouter un flag dans le setting users pour préciser si un user a un role managment ([~salmen.fatnassi] )

 * 
 ** Si 'OUI', ce user doit pouvoir visualiser les crédits de toutes les agences (branch) dont il a acces (access branches dans la table acm_users) (/)
 ** Si 'NON', ce user doit voir seulement les crédit selon son hiérarchie (/)
 * Ce changement doit affecter principalement :
 ** List of Loan Applications Dashboard 
 ** List of Online App (!)
 ** Toutes les listes de customer  (!)
 ** Les rapports (!)
 ** Setting IHM ([~salmen.fatnassi] )
 *** add select box dans IHM (/)","28800","0",NULL
"12425","931","JIRAUSER10700","Please  freize  Calculator data 

!image-2020-12-18-16-45-06-339.png!","14400","0","18000"
"12426","932","JIRAUSER10101",NULL,"28800","0","21600"
"12427","933","JIRAUSER10501","Please correct Deffred periode setting in all Screens for all Product 

See below exaple for Group loan 

!image-2020-12-21-10-55-07-796.png!","14400","0","7200"
"12428","934","JIRAUSER10200","once a prospect is created in ABACUS, we should update his status to active","14400","0",NULL
"12429","935","JIRAUSER10700","The screen view is missing Members details   and  note

The review status should not write  approval status in Abacus and IB 

!image-2020-12-21-11-45-57-639.png!","14400","14400",NULL
"12430","936","JIRAUSER10101","Qarniag is able to see recommend button in group audit step (/)

*(*r)* IB: Simulation loan 9000/18 mois, quand le crédit est créé dans ACM : 19 mois au lieu de 18 mois (!) to be verified  :

  *{color:#de350b}(*r) Rep moez{color} : Après analyse et debug le problème viens de l'API create Loan GRP d'abacus on rajoute toujours un terme pour les childs loans lors de leurs création dans abacus (MANTIS 1066)*

ci dessous json file input and output from api abacus

""ok"" should be disabled if I confirm is not checked (/)

*{color:#ff0000}I updated the approved amount but it as not saved (/){color}*      

Missing ""Ask for review"" & ""Agreed"" buttons for customer Decision screen (/)

  *{color:#ff0000}(*r) Customer decison screen approved L1 & L2 levels in ABacus{color}* 

  *{color:#ff0000}(*r) Rep moez{color} : D'après mon analyse c'est un bug au niveau de l'api d'approbation d'abacus ci dessous le json que j'envoi lors de la première validation in customer decision reste a validé avec Radhouane*

Add all validations in the buttons (all steps) as per individual (incluant Admin fees paid condition ) (/)

 ","28800","0","43200"
"12431","937","JIRAUSER10100",NULL,"14400","0","7200"
"12432","938","JIRAUSER10101","To do in all tables:

customer-edit-menu (edit customer) (/)

customer-360?mode=1 (cust 360) (/)

online-application (/)

loan-assign (/)

List of Loan Applications (/)

customer-list?mode=3 (add loan) (/)

 ","14400","0","7200"
"12433","939","JIRAUSER10101","Le workflow stop at this step :

!image-2020-12-22-14-28-47-953.png!

 Then it log me off 

!image-2020-12-22-14-29-01-248.png!

 

 ","14400","0",NULL
"12434","940","JIRAUSER10700",NULL,"14400","0","14400"
"12435","941","JIRAUSER10101","1- Disable Customer information & partner for Org when LA is not assigned to customer

2-  Upload address when is not empty ","14400","0",NULL
"12436","942","JIRAUSER10700"," 1- Monthly repayement value in complete Loan data - Loan Tab.

 

 

 ","14400","0","7200"
"12437","943","JIRAUSER10101"," 

1- If the loan status  is "" rejected or ""cancelled ""  Issued Amount = ""0"" (/)

2- if Loan  status is "" issued

       2-1 if Loan  product is HBL -->  Issued Amount = Loan Amount (/)

       2-2 if Loan product is group Loan -->  Issued Amount = Loan Amount (/)

       2-3 - if Loan product is Murabaha  ->  Issued Amount = Loan Amount VAT 

!image-2020-12-23-14-19-37-481.png!

 ","14400","0","14400"
"12438","944","JIRAUSER10101","Hijri DOF is already  used in customer information

No need to  display it as UDF

To Do in ACM/IB/Edit Customer screen

 ","14400","0","14400"
"12439","945","JIRAUSER10101","+ When there is an exception, do not save the org in ACM

 ","14400","0",NULL
"12440","946","JIRAUSER10700",NULL,"14400","0","7200"
"12441","947","JIRAUSER10101","+ add a notif when a Loan App is sent for review from audit or risk","7200","0",NULL
"12442","948","JIRAUSER10101","Ajouter variable dans ACM-ENV

 

Ceci affectera:

Simulation group IB

add customer group ACM","28800","0",NULL
"12443","949","JIRAUSER10101",NULL,"14400","0",NULL
"12444","950","JIRAUSER10101","When I change the LO from the list, the ID and Code are updated but not the loan description ","14400","0","14400"
"12500","951",NULL,"1- Arabic names saves as "" ???""   

 

!image-2020-12-24-14-17-05-684.png!","14400","14400",NULL
"12501","952","JIRAUSER10700","Please  find below the missing   card and button for Group Loan 

- Please check with Moez in case of doubt

 

!image-2020-12-24-15-31-18-249.png!

!image-2020-12-24-15-31-40-962.png!","14400","14400",NULL
"12502","953","JIRAUSER10200","Setting Product 
 * add options : INDIV, ORG, GRP(/)
 * Add Enable/Disable choice for product

Setting User 
 * bug button save  on update user(/)
 * Add filtre for group/ portfolio.

Setting notification card check code (done) ","14400","0",NULL
"12503","954","JIRAUSER10700","Merci d'ajouter  *""DayCount"": 1* dans les API Suivant :
 - Add loan

 - Update Loan

 - Update/Approuve loan

 - Loan Calculation

 

L'ajout sous :

""loanApp"": {

        ""loanPart"": {

 *""DayCount"": 1*","28800","0","7200"
"12504","955","JIRAUSER10600","For Group customers, if the customer enters for one of the members a NatioanID/ResidenceID existing and is part of a group (enabled = 1), add an error message, ""This customer belongs to a group, please contact us for more details""
 * Else , if one of the members does not exist in a group but is an existing customer in ACM, then link it to the group","14400","14400",NULL
"12505","956","JIRAUSER10101","To be discussed with [~soumaya.barkallah]","14400","0","14400"
"12506","957","JIRAUSER10101","Cannot save and submit when gender is empty- please add a message if control 

!image-2020-12-25-20-39-42-244.png!","14400","0","14400"
"12507","958","JIRAUSER10100","Bug display Guarrantor IB","7200","0",NULL
"12508","959","JIRAUSER10401","* creation table de mapping entre ACM data et les DATA (see excel file in PJ)","28800","0",NULL
"12509","960","JIRAUSER10700","Correction required on :

1- Loan Amount

2- Term

3- Grace period

 

!image-2020-12-28-16-21-21-868.png!","14400","0","14400"
"12510","961","JIRAUSER10101","Mantis :  1083

 ","14400","0","3600"
"12600","962","JIRAUSER10101","تاريخ السداد المتوقع تغيير الاسم (Image1)","14400","0","3600"
"12601","963","JIRAUSER10101","Merged in ACM-932","28800","0","14400"
"12602","964","JIRAUSER10700"," Confimration message screen need enhace ( it has to be a freez screen that your applicatiohas been submited Succesfully and LO will contact within 24 hr)

Please find below the text "" Your application has been submitted successfully and Loan Officer will contact you within 24 hours, Thanks ""","7200","0","7200"
"12603","965","JIRAUSER10600","add Hint under grace period Field ex( should be max is (3) - and the min is (1) )in all products

Voir paramétrage produit( il faut que ca soit dynamique)","7200","0","7200"
"12604","966","JIRAUSER10600","remove the note in red - VAT in ( Admin fee & monthly amt)","7200","0","3600"
"12605","967","JIRAUSER10101","IB+ACM","14400","0","7200"
"12606","968","JIRAUSER10600","filter the list","14400","0",NULL
"12607","969","JIRAUSER10101",NULL,"14400","0",NULL
"12608","970","JIRAUSER10101","ACM + IB","14400","0","7200"
"12700","971","JIRAUSER10101",NULL,"14400","0","3600"
"12701","972","JIRAUSER10101","Branch manager reject OA","14400","0",NULL
"12704","975","JIRAUSER10101","{
 ""exceptionID"": 93716,
 ""number"": 5041,
 ""message"": ""Customer Add Failed"",
 ""info"": ""Customer"",
 ""type"": ""System.Exception"",
 ""source"": ""Abacus.BusinessRules"",
 ""dateTime"": ""2021-01-02T15:04:00.2377214+03:00"",
 ""validationMessages"": null
 },
 {
 ""exceptionID"": 93717,
 ""number"": 5052,
 ""message"": ""Community Customer Link Failed"",
 ""info"": ""Customer"",
 ""type"": ""Abacus.ValidationException"",
 ""source"": ""Abacus.BusinessRules"",
 ""dateTime"": ""2021-01-02T15:04:00.2657439+03:00"",
 ""validationMessages"": [
 {
 ""fieldName"": ""Community"",
 ""message"": ""There must be exactly only one Head customer is allowed in this group.""
 }
 ]
 }
]","14400","0",NULL
"12705","976","JIRAUSER10501","'Avec paramétrage par produit' 

IB : Simulation, Complete loan data

ACM : Add group (choix feminin seulement comme membre)

Complete loan data","28800","0","14400"
"12706","977","JIRAUSER10101","After insrting all data and press submit , the system raise a validation message that the Customer age is wrong but it doesn't show for which member .","14400","0","14400"
"12707","978","JIRAUSER10400","|After tab event in Group member field the cursor rotat to the mobile application field of last Div in ( Contact information ) |
| |
| |","28800","0","3600"
"12708","979","JIRAUSER10400","*all Validation of Customer in internet banking must be available add Guarantor.*
 * National ID – Email Format – Calendar (Hijri & Gregorian) -","14400","0","14400"
"12709","980","JIRAUSER10101",NULL,"14400","0","14400"
"12710","981","JIRAUSER10200",NULL,"7200","0",NULL
"12711","982","JIRAUSER10501","Forget password and the user does not exist dans ACM_users ==> DISPLAY THE message : this username is incorrect ,please try again","7200","0","10800"
"12712","983","JIRAUSER10101","1-if a new loan applied and the loan officer filling the customer info, the info is not saving even if I clicked in save button
2-it's request to re enter the info e.g.(national ID ) .
3-there's no items added in nationality section so I can't choose and can't click on next button because it's inactive
4-if the loan officer assign to customer and the customer uploaded the docs it's not appearing to the loan officer
5-""bad error request"" msg appear","14400","0",NULL
"12713","984","JIRAUSER10101","in Murabha loan after the loan officer clicked on agreed in customer decision phase the system sign out unexpectedly","14400","0","21600"
"12714","985","JIRAUSER10501","When assigning an OA, update also the LO of customer not only of the lOAN APP","14400","0","14400"
"12715","986","JIRAUSER10101","توجد مشكلة في البرنامج بانه بإمكان العميل التغيير في الوثائق على الرغم من انه تم الموافقة عليها من اخصائي التمويل (voir dernier pull request de Abdelkarim)","14400","0",NULL
"12716","987","JIRAUSER10101","all validations which added in internet banking for Customer have to be available in ( ADD Customer Screen )

- National ID
- Mobile Number
- Email Format
- National Address","14400","0","3600"
"12717","988","JIRAUSER10501","[http://www.talys-consulting.com/appli/mantis/view.php?id=1110]

 ","14400","0","7200"
"12718","989","JIRAUSER10101","|missing fields :
 1- Expire date
 2- CR Entity Number (start by 7 & 10 Number)|","14400","0",NULL
"12719","990","JIRAUSER10101","|IF the customer select a very old Hijiry year in Birth date Calendar , the Gregorian year calculated by wrong value 1001|

 ","14400","0",NULL
"12720","991","JIRAUSER10200","|Add Hint under Number of Group member Field
( Min Number 2 and Max Number 5 as per policy )|","14400","0","3600"
"12721","992","JIRAUSER10401","""validationMessages"": [
 {
 ""fieldName"": ""Community"",
 ""message"": ""Cannot have a Community\\Solidarity customer with no customers added.""
 },
 {
 ""fieldName"": ""Address"",
 ""message"": ""Address is required.""
 },
 {
 ""fieldName"": ""Primary Address"",
 ""message"": ""A primary address is required.""
 }","14400","0","7200"
"12722","993","JIRAUSER10401","Add UDF id on update","0","0",NULL
"12723","994","JIRAUSER10100",NULL,"14400","0",NULL
"12724","995","JIRAUSER10501","| RELATIONSHIPS|List of all individuals |
|ORG \| Partners|List of individuals of the Org's branch|
|GROUP \| Members|List of individuals of the Group's branch not belonging to another group and gender is feminal|","28800","0","21600"
"12725","996","JIRAUSER10101",NULL,"14400","0","43200"
"12726","997","JIRAUSER10501","To do IB + ACM
 # Add new column INSURANCE_VAT
 # BE- Use this column in API
 # FE-calculate should use the existing formula","14400","0","7200"
"12727","998","JIRAUSER10501","Le client a entré un email erroné de IB, au moment de accept OA, le loan a ete créé mais le user dans la table ACM_USERS n a pas ete créé

 ","14400","0",NULL
"12728","999","JIRAUSER10101","ACM+IB","14400","0","14400"
"12729","1000","JIRAUSER10501",NULL,"7200","0",NULL
"12730","1001","JIRAUSER10401",NULL,"7200","0","7200"
"12731","1002","JIRAUSER10501","if the user choose Arabic language then click on refresh button the language page changed by default to English","14400","0","3600"
"12732","1003","JIRAUSER10401",NULL,"28800","0","28800"
"12733","1004","JIRAUSER10401",NULL,"28800","0","28800"
"12734","1005","JIRAUSER10101",NULL,"14400","0","7200"
"12735","1006","JIRAUSER10401",NULL,"14400","0","43200"
"12736","1007","JIRAUSER10400",NULL,"14400","0",NULL
"12737","1008","JIRAUSER10101",NULL,"14400","0",NULL
"12738","1009","JIRAUSER10501",NULL,"14400","0","14400"
"12739","1010","JIRAUSER10101",NULL,"14400","0",NULL
"12740","1011","JIRAUSER10100",NULL,"3600","0",NULL
"12741","1012","JIRAUSER10101",NULL,"14400","0","7200"
"12742","1013","JIRAUSER10401",NULL,"14400","0","57600"
"12743","1014","JIRAUSER10401","Setting Product 
 * add options : INDIV, ORG, GRP(/)
 * Add Enable/Disable choice for product

Setting User 
 * bug button save  on update user(/)
 * Add filtre for group/ portfolio. (/)

Setting notification card check code (done) (/)","14400","0","21600"
"12744","1015","JIRAUSER10101",NULL,"14400","0",NULL
"12745","1016","JIRAUSER10400",NULL,"7200","0",NULL
"12746","1017","JIRAUSER10101",NULL,"14400","0","18000"
"12800","1018","JIRAUSER10400","[https://www.youtube.com/watch?v=IJbAhfFRHdA]

[https://solutioncenter.apexsql.com/enable-use-sql-server-change-data-capture/]

 ","14400","0","14400"
"12900","1019","JIRAUSER10700","IB - FE:
 * ORG (/)
 * GRP : On group loan not childs
 * IND : With Customer info 

IB - BE: Save this info in IB LOAN

ACM- Online app screen: Display this info on LOAN INFO TAB

When accept loan application : save this info on the loan UDF project description field

(on the group save on the loan parent) [~Haythem.Benizid]","28800","0","14400"
"12901","1020","JIRAUSER10401",NULL,"14400","0","14400"
"12902","1021","JIRAUSER10400",NULL,"14400","0","14400"
"12903","1022","JIRAUSER10401","WFL parent reste a l' étape Approval L1 et les child dans customer decsion,

faudra trouver une facon pour ne pas avoir ce probleme

 ","28800","0","36000"
"12904","1023","JIRAUSER10700","يقبل حفظ البيانات بدون تسجيل الرمز البريدي","14400","0","14400"
"12905","1024","JIRAUSER10700",NULL,"0","0","14400"
"12906","1025","JIRAUSER10700",NULL,"14400","0","7200"
"12907","1026","JIRAUSER10700",NULL,"14400","0",NULL
"12908","1027","JIRAUSER10200","* Link for the Branches contact (Address / Email / Phone Number) – will see the possibility to include in a map ( I received an email from SAMA that the map is required )(/)

 * How to use IB link (will confirm if PDF of page in IB)
 * Logos Fb, tweeter and Instagram of BRJMF(/)
 * Link to redirect the user to BRJMF website(/)
 * Security ( PDF Link)
 * Consumer Protection  (PDF Link)
 * Career (PDF Link)
 * BRJMF Mobile  ( Android , IOS – *Hyperlinks*)
 * BRJMF ALL Rights Reserved *( Text )(/)*
 * Under the Supervision and control of the Saudi Arabian Monetary Authority ( Text )(/)

 

[https://new.alahlionline.com/ui/#/login/full-login-login]

+[https://new.alahlionline.com/account-opening/#/registration/onlineAccountOpening-personal]

+","28800","0","28800"
"12909","1028","JIRAUSER10200",NULL,"14400","0","14400"
"12910","1029","JIRAUSER10501","[~Haythem.Benizid] && [~moez]
 * 3 party : AML & SIMAH
 * GED 

 ","14400","0","57600"
"12911","1030","JIRAUSER10501","[~Yesser.Somai] on doit discutter avant les points suivants:

on va activer le setting dans ABACUS et nous allons tester si l API nous bloque sinon on décidera comment faire","28800","0","50400"
"12912","1031","JIRAUSER10100","# Chnger type du champs BD
 # Faire le nécessaire coté BE/FE
 ## A faire IB/ACM (HD-BoB)

Migration: UPDATE ACM CUSTOMER with the UDF from Abacus

 

 ","43200","0","57600"
"12913","1032",NULL,"Aligner Add Customer Doc and Loan Doc in Add document screen of the workflow","240","240",NULL
"12914","1033","JIRAUSER10501",NULL,"14400","0","3600"
"12915","1034","JIRAUSER10501","Mantis : 0001174 Loan : 80402-000077 :

This stopper issue appear after click on save button the system are not respond then sign out","14400","0","3600"
"12916","1035","JIRAUSER10501",NULL,"14400","0","3600"
"12917","1036","JIRAUSER10401",NULL,"7200","0","7200"
"12918","1037","JIRAUSER10401","[~soumaya.barkallah]

{color:#212529}Analytics{color} : by connected user *Branch* OR *acces branch (if exist)*","28800","0","57600"
"12919","1038","JIRAUSER10401","[~soumaya.barkallah]

{color:#212529}Analytics{color} : by connected user *Branch* OR *acces branch (if exist)*","0","0",NULL
"12920","1039","JIRAUSER10401",NULL,"0","0",NULL
"12921","1040","JIRAUSER10401",NULL,"7200","7200",NULL
"12922","1041","JIRAUSER10401",NULL,"14400","0","21600"
"12923","1042","JIRAUSER10700",NULL,"14400","0","7200"
"12924","1043","JIRAUSER10200","* Link for the Branches contact (Address / Email / Phone Number) – will see the possibility to include in a map ( I received an email from SAMA that the map is required )(/)

 * How to use IB link (will confirm if PDF of page in IB)
 * Logos Fb, tweeter and Instagram of BRJMF(/)
 * Link to redirect the user to BRJMF website(/)
 * Security ( PDF Link)
 * Consumer Protection  (PDF Link)
 * Career (PDF Link)
 * BRJMF Mobile  ( Android , IOS – *Hyperlinks*)
 * BRJMF ALL Rights Reserved *( Text )(/)*
 * Under the Supervision and control of the Saudi Arabian Monetary Authority ( Text )(/)

 

[https://new.alahlionline.com/ui/#/login/full-login-login]

+[https://new.alahlionline.com/account-opening/#/registration/onlineAccountOpening-personal]

+","28800","28800",NULL
"12925","1044","JIRAUSER10400","[https://www.youtube.com/watch?v=IJbAhfFRHdA]

[https://solutioncenter.apexsql.com/enable-use-sql-server-change-data-capture/]

 ","14400","14400",NULL
"12926","1045","JIRAUSER10700",NULL,"14400","0","7200"
"12927","1046","JIRAUSER10501",NULL,"7200","0","3600"
"12928","1047","JIRAUSER10501","We cannot add a customer having an ongoing loan as a guarantor:
 * ACM:
 ** List of guarantors should not display active customers (ongoing credit)
 ** Add a validation on the next button to double check if one of the guarantors is a customer with an active loan
 ** الكفيل لا يمكنه كفل قرض اخر الا بعد الانتهاء من قرضه الحالي
 ** الكفيل لا يمكن ان يصبح عميل و يأخذ قرض طلما هوا كفيل

All via parameter :)

 ","28800","28800",NULL
"12929","1048","JIRAUSER10100","معلومات المورديين لا تظهر لمدقيين الفروع و ادارة المخاطر يجب ان تكون واضحة كما تظهر للاخصائي","28800","28800",NULL
"12930","1049","JIRAUSER10100","* Il faut avoir minimum un groupe si le groupe est mandatory
 * EDIT - display the red '*'
 * Add: Indiv fields for a mandatory group INDIV are displayed for ORG and GRP (even if the fields are not displayed, the validation of the screen failed)
 * Add the button delete on the Add screen","14400","14400",NULL
"12931","1050","JIRAUSER10700","تحديد الاخصائي او تفويض القرض يجب ان تظهر كاملة

 rename تفويض القرض","3600","0","1800"
"12932","1051","JIRAUSER10700","Add button view customer 360 in guarantor card for all steps after draft

 ","0","0","14400"
"12933","1052","JIRAUSER10200","When adding  group members, add the validation, not on the save as now / OR

Filter the list and remove validation

 

 ","14400","14400",NULL
"12934","1053","JIRAUSER10200","MASK 

 

Validation form before submitting 

add validation for national and resident id 

get length of national and resident id from api","14400","14400",NULL
"12935","1054","JIRAUSER10200",NULL,"14400","14400",NULL
"12936","1055","JIRAUSER10200","nothing is mandatory in DB","7200","7200",NULL
"12937","1056","JIRAUSER10501","J ai mis un montant inférieur au montant du crédit, le message est apparu (en anglais pas en arabe) apres l'ecran s'est gelé avec l'erreur dans le screenshot","14400","0",NULL
"12938","1057","JIRAUSER10200",NULL,"14400","14400",NULL
"12939","1058","JIRAUSER10501",NULL,"57600","43200","14400"
"12940","1059","JIRAUSER10100",NULL,"3600","3600",NULL
"12941","1060","JIRAUSER10501",NULL,"14400","0","14400"
"12942","1061","JIRAUSER10200",NULL,"14400","0","10800"
"12943","1062","JIRAUSER10700",NULL,"14400","0","14400"
"12944","1063","JIRAUSER10501",NULL,"28800","0","14400"
"12945","1064","JIRAUSER10100",NULL,"14400","14400",NULL
"12946","1065","JIRAUSER10700","*SELECT CUTransactionID, ValueDate, Amount FROM CUTransaction*
*INNER JOIN CULoan ON CULoan.CUAccountID=CUTransaction.CUAccountID*
*INNER JOIN CULoanPart ON CULoan.CULoanID=CULoanPart.CULoanID*
*WHERE TransactionTypeID=128*
*AND ROUND(CUTransaction.Amount,0)=(ROUND(CULoanPart.IssueFee1Amount,0)+ROUND(CULoanPart.IssueFee2Amount,0))*
*AND CUTransaction.ReversalReceiptNo=0*
*AND CUTransaction.CUAccountID=:id_account*","14400","0","3600"
"12947","1066",NULL,"Please see the attached screeshot","14400","14400",NULL
"12948","1067",NULL,"Please see the attached screeshot","14400","14400",NULL
"12949","1068",NULL,"Please see the attached screeshot","14400","14400",NULL
"12950","1069",NULL,"In customer view portofolio is changed from ""demo_loan officer"" to ""Qarniag""

Please see the attached screeshot","14400","14400",NULL
"12951","1070",NULL,"* The loan tab is ignored when selecting next and 
 * The system go to add document

Please see the attached screeshot","14400","14400",NULL
"12952","1071",NULL,"Please see the attached screeshot","14400","14400",NULL
"12953","1072",NULL,"Please see the attached screeshots","14400","14400",NULL
"12954","1073",NULL,"Please see the attached screeshot","14400","14400",NULL
"12955","1074",NULL,"when selecting previous from Add documents

=> System go back to loan information 

Please see the attached screenshot","14400","14400",NULL
